Date,Playlist Count,Playlist Total Reach,Editorial Playlist Count,Editorial Playlist Total Reach,Events,Releases,Playlist Adds,Sync
"Jul 10, 2021",341,"23,445",,,,,,
"Jul 11, 2021",342,"23,529",,,,,,
"Jul 12, 2021",343,"23,634",,,,,,
"Jul 13, 2021",344,"23,770",,,,,,
"Jul 14, 2021",345,"23,854",,,,,,
"Jul 15, 2021",346,"23,939",,,,,,
"Jul 16, 2021",349,"20,023",,,,,,
"Jul 17, 2021",350,"22,587",,,,,,
"Jul 18, 2021",351,"23,965",,,,,,
"Jul 19, 2021",354,"29,151",,,,,,
"Jul 20, 2021",354,"29,233",,,,,,
"Jul 21, 2021",355,"44,395",,,,,,
"Jul 22, 2021",355,"44,569",,,,,,
"Jul 23, 2021",357,"44,678",,,,,,
"Jul 24, 2021",357,"44,759",,,,,,
"Jul 25, 2021",360,"50,874",,,,,,
"Jul 26, 2021",360,"50,968",,,,,,
"Jul 27, 2021",360,"51,058",,,,,,
"Jul 28, 2021",362,"51,141",,,,,,
"Jul 29, 2021",364,"52,270",,,,,,
"Jul 30, 2021",364,"78,066",,,,,,
"Jul 31, 2021",365,"76,871",,,,,,
"Aug 01, 2021",366,"73,846",,,,,,
"Aug 02, 2021",365,"23,697",,,,,,
"Aug 03, 2021",364,"25,232",,,,,,
"Aug 04, 2021",365,"52,304",,,,,,
"Aug 05, 2021",366,"52,516",,,,,,
"Aug 06, 2021",367,"48,192",,,,,,
"Aug 07, 2021",366,"41,900",,,,,,
"Aug 08, 2021",366,"41,296",,,,,,
"Aug 09, 2021",366,"40,209",,,,,,
"Aug 10, 2021",366,"43,503",,,,,,
"Aug 11, 2021",368,"43,574",,,,,,
"Aug 12, 2021",367,"43,437",,,,,,
"Aug 13, 2021",369,"43,545",,,,,,
"Aug 14, 2021",371,"43,671",,,,,,
"Aug 15, 2021",374,"43,751",,,,,,
"Aug 16, 2021",375,"43,794",,,,,,
"Aug 17, 2021",376,"35,784",,,,,,
"Aug 18, 2021",387,"231,235",,,,,,
"Aug 19, 2021",387,"232,369",,,,,,
"Aug 20, 2021",391,"229,161",,,,,,
"Aug 21, 2021",396,"212,286",,,,,,
"Aug 22, 2021",397,"167,266",,,,,,
"Aug 23, 2021",398,"183,840",,,,,,
"Aug 24, 2021",399,"181,839",,,,,,
"Aug 25, 2021",398,"220,166",,,,,,
"Aug 26, 2021",399,"167,527",,,,,,
"Aug 27, 2021",402,"148,723",,,,,,
"Aug 28, 2021",402,"180,677",,,,,,
"Aug 29, 2021",405,"209,130",,,,,,
"Aug 30, 2021",405,"241,825",,,,,,
"Aug 31, 2021",408,"241,299",,,,,,
"Sep 01, 2021",407,"236,220",,,,,,
"Sep 02, 2021",408,"241,514",,,,,,
"Sep 03, 2021",409,"241,802",,,,,,
"Sep 04, 2021",410,"239,437",,,,,,
"Sep 05, 2021",411,"242,100",,,,,,
"Sep 06, 2021",413,"230,952",,,,,,
"Sep 07, 2021",415,"207,680",,,,,,
"Sep 08, 2021",415,"201,002",,,,,,
"Sep 09, 2021",419,"171,140",,,,,,
"Sep 10, 2021",419,"164,149",,,,,,
"Sep 11, 2021",420,"162,989",,,,,,
"Sep 12, 2021",421,"143,705",,,,,,
"Sep 13, 2021",424,"141,814",,,,,,
"Sep 14, 2021",424,"136,905",,,,,,
"Sep 15, 2021",424,"169,870",,,,,,
"Sep 16, 2021",424,"161,189",,,,,,
"Sep 17, 2021",425,"171,426",,,,,,
"Sep 18, 2021",427,"170,065",,,,,,
"Sep 19, 2021",428,"169,843",,,,,,
"Sep 20, 2021",430,"165,496",,,,,,
"Sep 21, 2021",432,"164,588",,,,,,
"Sep 22, 2021",433,"164,620",,,,,,
"Sep 23, 2021",434,"164,724",,,,,,
"Sep 24, 2021",435,"176,784",,,,,,
"Sep 25, 2021",435,"219,031",,,,,,
"Sep 26, 2021",436,"219,149",,,,,,
"Sep 27, 2021",439,"219,688",,,,,,
"Sep 28, 2021",440,"168,864",,,,,,
"Sep 29, 2021",440,"110,232",,,,,,
"Sep 30, 2021",441,"123,012",,,,,,
"Oct 01, 2021",443,"195,525",,,,,,
"Oct 02, 2021",444,"204,711",,,,,,
"Oct 03, 2021",445,"214,610",,,,,,
"Oct 04, 2021",445,"233,338",,,,,,
"Oct 05, 2021",444,"226,709",,,,,,
"Oct 06, 2021",444,"203,695",,,,,,
"Oct 07, 2021",447,"239,732",,,,,,
"Oct 08, 2021",446,"221,159",,,,,,
"Oct 09, 2021",448,"221,197",,,,,,
"Oct 10, 2021",449,"217,213",,,,,,
"Oct 11, 2021",449,"215,738",,,,,,
"Oct 12, 2021",451,"217,821",,,,,,
"Oct 13, 2021",450,"225,040",,,,,,
"Oct 14, 2021",450,"225,145",,,,,,
"Oct 15, 2021",452,"259,652",,,,,,
"Oct 16, 2021",453,"202,888",,,,,,
"Oct 17, 2021",448,"104,393",,,,,,
"Oct 18, 2021",449,"106,551",,,,,,
"Oct 19, 2021",451,"124,271",,,,,,
"Oct 20, 2021",450,"131,380",,,,,,
"Oct 21, 2021",452,"131,922",,,,,,
"Oct 22, 2021",462,"203,348",,,,,,
"Oct 23, 2021",463,"194,343",,,,,,
"Oct 24, 2021",468,"189,696",,,,,,
"Oct 25, 2021",470,"199,163",,,,,,
"Oct 26, 2021",473,"210,232",,,,,,
"Oct 27, 2021",476,"220,348",,,,,,
"Oct 28, 2021",479,"223,730",,,,,,
"Oct 29, 2021",483,"217,047",,,,,,
"Oct 30, 2021",485,"211,103",,,,,,
"Oct 31, 2021",489,"208,217",,,,,,
"Nov 01, 2021",491,"202,873",,,,,,
"Nov 02, 2021",497,"214,219",,,,,,
"Nov 03, 2021",502,"214,484",,,,,,
"Nov 04, 2021",507,"219,498",,,,,,
"Nov 05, 2021",511,"218,439",,,,,,
"Nov 06, 2021",514,"218,627",,,,,,
"Nov 07, 2021",516,"218,810",,,,,,
"Nov 08, 2021",518,"219,263",,,,,,
"Nov 09, 2021",522,"237,340",,,,,,
"Nov 10, 2021",524,"239,422",,,,,,
"Nov 11, 2021",526,"255,504",,,,,,
"Nov 12, 2021",529,"250,944",,,,,,
"Nov 13, 2021",533,"250,242",,,,,,
"Nov 14, 2021",537,"250,556",,,,,,
"Nov 15, 2021",539,"251,326",,,,,,
"Nov 16, 2021",539,"250,769",,,,,,
"Nov 17, 2021",539,"247,826",,,,,,
"Nov 18, 2021",543,"247,748",,,,,,
"Nov 19, 2021",550,"263,341",,,,,,
"Nov 20, 2021",554,"266,000",,,,,,
"Nov 21, 2021",557,"258,126",,,,,,
"Nov 22, 2021",562,"262,855",,,,,,
"Nov 23, 2021",565,"263,018",,,,,,
"Nov 24, 2021",567,"263,480",,,,,,
"Nov 25, 2021",573,"249,387",,,,,,
"Nov 26, 2021",578,"247,344",,,,,,
"Nov 27, 2021",579,"258,636",,,,,,
"Nov 28, 2021",581,"269,442",,,,,,
"Nov 29, 2021",589,"270,088",,,,,,
"Nov 30, 2021",591,"277,203",,,,,,
"Dec 01, 2021",596,"273,334",,,,,,
"Dec 02, 2021",602,"272,779",,,,,,
"Dec 03, 2021",617,"274,822",,,,,,
"Dec 04, 2021",620,"276,929",,,,,,
"Dec 05, 2021",622,"265,643",,,,,,
"Dec 06, 2021",622,"257,282",,,,,,
"Dec 07, 2021",626,"244,657",,,,,,
"Dec 08, 2021",630,"242,743",,,,,,
"Dec 09, 2021",631,"255,730",,,,,,
"Dec 10, 2021",637,"261,174",,,,,,
"Dec 11, 2021",639,"261,212",,,,,,
"Dec 12, 2021",640,"268,572",,,,,,
"Dec 13, 2021",642,"258,473",,,,,,
"Dec 14, 2021",643,"269,008",,,,,,
"Dec 15, 2021",645,"259,898",,,,,,
"Dec 16, 2021",649,"258,346",,,,,,
"Dec 17, 2021",652,"261,862",,,,,,
"Dec 18, 2021",654,"263,181",,,,,,
"Dec 19, 2021",657,"265,887",,,,,,
"Dec 20, 2021",655,"243,622",,,,,,
"Dec 21, 2021",656,"243,548",,,,,,
"Dec 22, 2021",656,"244,063",,,,,,
"Dec 23, 2021",657,"244,307",,,,,,
"Dec 24, 2021",661,"244,786",,,,,,
"Dec 25, 2021",667,"227,970",,,,,,
"Dec 26, 2021",668,"224,287",,,,,,
"Dec 27, 2021",670,"254,257",,,,,,
"Dec 28, 2021",671,"254,747",,,,,,
"Dec 29, 2021",670,"255,224",,,,,,
"Dec 30, 2021",670,"254,307",,,,,,
"Dec 31, 2021",678,"328,214",,,,,,
"Jan 01, 2022",679,"320,560",,,,,,
"Jan 02, 2022",680,"313,979",,,,,,
"Jan 03, 2022",682,"309,751",,,,,,
"Jan 04, 2022",684,"309,301",,,,,,
"Jan 05, 2022",686,"304,264",,,,,,
"Jan 06, 2022",688,"304,128",,,,,,
"Jan 07, 2022",691,"321,954",,,,,,
"Jan 08, 2022",694,"368,646",,,,,,
"Jan 09, 2022",696,"369,228",,,,,,
"Jan 10, 2022",697,"415,951",,,,,,
"Jan 11, 2022",700,"391,396",,,,,,
"Jan 12, 2022",704,"397,163",,,,,,
"Jan 13, 2022",705,"398,405",,,,,,
"Jan 14, 2022",708,"397,229",,,,,,
"Jan 15, 2022",714,"375,644",,,,,,
"Jan 16, 2022",712,"357,785",,,,,,
"Jan 17, 2022",713,"348,403",,,,,,
"Jan 18, 2022",714,"340,749",,,,,,
"Jan 19, 2022",719,"343,677",,,,,,
"Jan 20, 2022",723,"340,140",,,,,,
"Jan 21, 2022",730,"364,236",,,,,,
"Jan 22, 2022",731,"367,549",,,,,,
"Jan 23, 2022",732,"369,479",,,,,,
"Jan 24, 2022",734,"368,060",,,,,,
"Jan 25, 2022",740,"343,502",,,,,,
"Jan 26, 2022",747,"378,007",,,,,,
"Jan 27, 2022",751,"384,075",,,,,,
"Jan 28, 2022",754,"384,446",,,,,,
"Jan 29, 2022",759,"381,732",,,,,,
"Jan 30, 2022",759,"387,971",,,,,,
"Jan 31, 2022",762,"380,722",,,,,,
"Feb 01, 2022",764,"408,805",,,,,,
"Feb 02, 2022",767,"405,482",,,,,,
"Feb 03, 2022",770,"396,608",,,,,,
"Feb 04, 2022",771,"395,129",,,,,,
"Feb 05, 2022",773,"389,525",,,,,,
"Feb 06, 2022",777,"379,049",,,,,,
"Feb 07, 2022",779,"368,555",,,,,,
"Feb 08, 2022",782,"375,292",,,,,,
"Feb 09, 2022",784,"382,528",,,,,,
"Feb 10, 2022",786,"363,878",,,,,,
"Feb 11, 2022",791,"354,098",,,,,,
"Feb 12, 2022",793,"349,093",,,,,,
"Feb 13, 2022",794,"360,937",,,,,,
"Feb 14, 2022",793,"370,621",,,,,,
"Feb 15, 2022",793,"376,211",,,,,,
"Feb 16, 2022",796,"365,438",,,,,,
"Feb 17, 2022",799,"361,579",,,,,,
"Feb 18, 2022",800,"358,248",,,,,,
"Feb 19, 2022",806,"436,868",,,,,,
"Feb 20, 2022",808,"458,305",,,,,,
"Feb 21, 2022",811,"448,964",,,,,,
"Feb 22, 2022",811,"468,622",,,,,,
"Feb 23, 2022",813,"468,878",,,,,,
"Feb 24, 2022",814,"477,771",,,,,,
"Feb 25, 2022",824,"501,601",,,,,,
"Feb 26, 2022",827,"497,372",,,,,,
"Feb 27, 2022",829,"497,547",,,,,,
"Feb 28, 2022",832,"496,835",,,,,,
"Mar 01, 2022",835,"506,111",,,,,,
"Mar 02, 2022",839,"507,282",,,,,,
"Mar 03, 2022",844,"493,865",,,,,,
"Mar 04, 2022",849,"508,198",,,,,,
"Mar 05, 2022",855,"493,543",,,,,,
"Mar 06, 2022",854,"495,701",,,,,,
"Mar 07, 2022",855,"481,327",,,,,,
"Mar 08, 2022",857,"474,906",,,,,,
"Mar 09, 2022",860,"485,692",,,,,,
"Mar 10, 2022",860,"497,969",,,,,,
"Mar 11, 2022",863,"490,616",,,,,,
"Mar 12, 2022",864,"482,083",,,,,,
"Mar 13, 2022",871,"489,565",,,,,,
"Mar 14, 2022",874,"482,535",,,,,,
"Mar 15, 2022",871,"480,040",,,,,,
"Mar 16, 2022",873,"473,916",,,,,,
"Mar 17, 2022",875,"481,380",,,,,,
"Mar 18, 2022",876,"497,059",,,,,,
"Mar 19, 2022",875,"496,039",,,,,,
"Mar 20, 2022",875,"427,581",,,,,,
"Mar 21, 2022",881,"427,362",,,,,,
"Mar 22, 2022",883,"427,960",,,,,,
"Mar 23, 2022",887,"428,850",,,,,,
"Mar 24, 2022",887,"429,405",,,,,,
"Mar 25, 2022",884,"424,374",,,,,,
"Mar 26, 2022",885,"411,834",,,,,,
"Mar 27, 2022",888,"420,642",,,,,,
"Mar 28, 2022",889,"414,273",,,,,,
"Mar 29, 2022",892,"439,465",,,,,,
